,Date,Buy_Conditions_Met,Buy_Signal,Sell_Conditions_Met,Sell_Signal,symbol_with_date,SYMBOL
71,2024-01-12,0,False,0,False,2024-01-12,2495.TW
72,2024-01-15,1,False,0,False,2024-01-15,2495.TW
0,2023-10-02,0,False,0,False,2023-10-02,2496.TW
1,2023-10-03,0,False,0,False,2023-10-03,2496.TW
2,2023-10-04,0,False,0,False,2023-10-04,2496.TW
3,2023-10-05,0,False,0,False,2023-10-05,2496.TW
4,2023-10-06,0,False,0,False,2023-10-06,2496.TW
5,2023-10-11,0,False,0,False,2023-10-11,2496.TW
6,2023-10-12,0,False,0,False,2023-10-12,2496.TW
7,2023-10-13,0,False,0,False,2023-10-13,2496.TW
8,2023-10-16,0,False,0,False,2023-10-16,2496.TW
9,2023-10-17,0,False,0,False,2023-10-17,2496.TW
10,2023-10-18,0,False,0,False,2023-10-18,2496.TW
11,2023-10-19,0,False,0,False,2023-10-19,2496.TW
12,2023-10-20,0,False,0,False,2023-10-20,2496.TW
13,2023-10-23,0,False,0,False,2023-10-23,2496.TW
14,2023-10-24,0,False,0,False,2023-10-24,2496.TW
15,2023-10-25,0,False,0,False,2023-10-25,2496.TW
16,2023-10-26,0,False,0,False,2023-10-26,2496.TW
17,2023-10-27,0,False,0,False,2023-10-27,2496.TW
18,2023-10-30,0,False,0,False,2023-10-30,2496.TW
19,2023-10-31,0,False,0,False,2023-10-31,2496.TW
20,2023-11-01,0,False,0,False,2023-11-01,2496.TW
21,2023-11-02,0,False,0,False,2023-11-02,2496.TW
22,2023-11-03,0,False,0,False,2023-11-03,2496.TW
23,2023-11-06,0,False,0,False,2023-11-06,2496.TW
24,2023-11-07,0,False,0,False,2023-11-07,2496.TW
25,2023-11-08,0,False,0,False,2023-11-08,2496.TW
26,2023-11-09,0,False,0,False,2023-11-09,2496.TW
27,2023-11-10,0,False,0,False,2023-11-10,2496.TW
28,2023-11-13,0,False,1,False,2023-11-13,2496.TW
29,2023-11-14,0,False,1,False,2023-11-14,2496.TW
30,2023-11-15,0,False,1,False,2023-11-15,2496.TW
31,2023-11-16,0,False,0,False,2023-11-16,2496.TW
32,2023-11-17,0,False,0,False,2023-11-17,2496.TW
33,2023-11-20,0,False,0,False,2023-11-20,2496.TW
34,2023-11-21,0,False,0,False,2023-11-21,2496.TW
35,2023-11-22,0,False,0,False,2023-11-22,2496.TW
36,2023-11-23,0,False,0,False,2023-11-23,2496.TW
37,2023-11-24,0,False,1,False,2023-11-24,2496.TW
38,2023-11-27,0,False,0,False,2023-11-27,2496.TW
39,2023-11-28,0,False,0,False,2023-11-28,2496.TW
40,2023-11-29,0,False,0,False,2023-11-29,2496.TW
41,2023-11-30,0,False,0,False,2023-11-30,2496.TW
42,2023-12-01,0,False,0,False,2023-12-01,2496.TW
43,2023-12-04,1,False,1,False,2023-12-04,2496.TW
44,2023-12-05,0,False,1,False,2023-12-05,2496.TW
45,2023-12-06,0,False,1,False,2023-12-06,2496.TW
46,2023-12-07,0,False,1,False,2023-12-07,2496.TW
47,2023-12-08,0,False,2,True,2023-12-08,2496.TW
48,2023-12-11,0,False,1,False,2023-12-11,2496.TW
49,2023-12-12,0,False,1,False,2023-12-12,2496.TW
50,2023-12-13,0,False,1,False,2023-12-13,2496.TW
51,2023-12-14,0,False,0,False,2023-12-14,2496.TW
52,2023-12-15,0,False,0,False,2023-12-15,2496.TW
53,2023-12-18,0,False,1,False,2023-12-18,2496.TW
54,2023-12-19,0,False,0,False,2023-12-19,2496.TW
55,2023-12-20,0,False,0,False,2023-12-20,2496.TW
56,2023-12-21,0,False,0,False,2023-12-21,2496.TW
57,2023-12-22,0,False,0,False,2023-12-22,2496.TW
58,2023-12-25,0,False,0,False,2023-12-25,2496.TW
59,2023-12-26,0,False,0,False,2023-12-26,2496.TW
60,2023-12-27,0,False,0,False,2023-12-27,2496.TW
61,2023-12-28,0,False,0,False,2023-12-28,2496.TW
62,2023-12-29,0,False,0,False,2023-12-29,2496.TW
63,2024-01-02,0,False,0,False,2024-01-02,2496.TW
64,2024-01-03,0,False,0,False,2024-01-03,2496.TW
65,2024-01-04,0,False,0,False,2024-01-04,2496.TW
66,2024-01-05,0,False,0,False,2024-01-05,2496.TW
67,2024-01-08,0,False,0,False,2024-01-08,2496.TW
68,2024-01-09,0,False,0,False,2024-01-09,2496.TW
69,2024-01-10,1,False,0,False,2024-01-10,2496.TW
70,2024-01-11,0,False,0,False,2024-01-11,2496.TW
71,2024-01-12,0,False,0,False,2024-01-12,2496.TW
72,2024-01-15,0,False,0,False,2024-01-15,2496.TW
0,2023-10-02,0,False,0,False,2023-10-02,2497.TW
1,2023-10-03,0,False,0,False,2023-10-03,2497.TW
2,2023-10-04,0,False,0,False,2023-10-04,2497.TW
3,2023-10-05,0,False,0,False,2023-10-05,2497.TW
4,2023-10-06,0,False,0,False,2023-10-06,2497.TW
5,2023-10-11,0,False,0,False,2023-10-11,2497.TW
6,2023-10-12,0,False,0,False,2023-10-12,2497.TW
7,2023-10-13,0,False,0,False,2023-10-13,2497.TW
8,2023-10-16,0,False,0,False,2023-10-16,2497.TW
9,2023-10-17,0,False,0,False,2023-10-17,2497.TW
10,2023-10-18,0,False,0,False,2023-10-18,2497.TW
11,2023-10-19,0,False,0,False,2023-10-19,2497.TW
12,2023-10-20,0,False,0,False,2023-10-20,2497.TW
13,2023-10-23,0,False,0,False,2023-10-23,2497.TW
14,2023-10-24,0,False,0,False,2023-10-24,2497.TW
15,2023-10-25,0,False,0,False,2023-10-25,2497.TW
16,2023-10-26,0,False,0,False,2023-10-26,2497.TW
17,2023-10-27,0,False,0,False,2023-10-27,2497.TW
18,2023-10-30,0,False,0,False,2023-10-30,2497.TW
19,2023-10-31,0,False,0,False,2023-10-31,2497.TW
20,2023-11-01,0,False,0,False,2023-11-01,2497.TW
21,2023-11-02,0,False,0,False,2023-11-02,2497.TW
22,2023-11-03,0,False,0,False,2023-11-03,2497.TW
23,2023-11-06,0,False,0,False,2023-11-06,2497.TW
24,2023-11-07,0,False,0,False,2023-11-07,2497.TW
25,2023-11-08,0,False,0,False,2023-11-08,2497.TW
26,2023-11-09,0,False,0,False,2023-11-09,2497.TW
27,2023-11-10,0,False,0,False,2023-11-10,2497.TW
28,2023-11-13,0,False,0,False,2023-11-13,2497.TW
29,2023-11-14,0,False,0,False,2023-11-14,2497.TW
30,2023-11-15,0,False,0,False,2023-11-15,2497.TW
31,2023-11-16,0,False,0,False,2023-11-16,2497.TW
32,2023-11-17,0,False,0,False,2023-11-17,2497.TW
33,2023-11-20,0,False,0,False,2023-11-20,2497.TW
34,2023-11-21,0,False,0,False,2023-11-21,2497.TW
35,2023-11-22,0,False,0,False,2023-11-22,2497.TW
36,2023-11-23,0,False,0,False,2023-11-23,2497.TW
37,2023-11-24,0,False,0,False,2023-11-24,2497.TW
38,2023-11-27,0,False,0,False,2023-11-27,2497.TW
39,2023-11-28,0,False,0,False,2023-11-28,2497.TW
40,2023-11-29,0,False,0,False,2023-11-29,2497.TW
41,2023-11-30,0,False,0,False,2023-11-30,2497.TW
42,2023-12-01,0,False,0,False,2023-12-01,2497.TW
43,2023-12-04,0,False,0,False,2023-12-04,2497.TW
44,2023-12-05,0,False,0,False,2023-12-05,2497.TW
45,2023-12-06,0,False,0,False,2023-12-06,2497.TW
46,2023-12-07,0,False,0,False,2023-12-07,2497.TW
47,2023-12-08,0,False,0,False,2023-12-08,2497.TW
48,2023-12-11,0,False,1,False,2023-12-11,2497.TW
49,2023-12-12,0,False,0,False,2023-12-12,2497.TW
50,2023-12-13,0,False,0,False,2023-12-13,2497.TW
51,2023-12-14,1,False,0,False,2023-12-14,2497.TW
52,2023-12-15,0,False,0,False,2023-12-15,2497.TW
53,2023-12-18,0,False,0,False,2023-12-18,2497.TW
54,2023-12-19,0,False,0,False,2023-12-19,2497.TW
55,2023-12-20,0,False,0,False,2023-12-20,2497.TW
56,2023-12-21,0,False,0,False,2023-12-21,2497.TW
57,2023-12-22,1,False,0,False,2023-12-22,2497.TW
58,2023-12-25,0,False,0,False,2023-12-25,2497.TW
59,2023-12-26,0,False,0,False,2023-12-26,2497.TW
60,2023-12-27,0,False,0,False,2023-12-27,2497.TW
61,2023-12-28,0,False,0,False,2023-12-28,2497.TW
62,2023-12-29,0,False,0,False,2023-12-29,2497.TW
63,2024-01-02,0,False,0,False,2024-01-02,2497.TW
64,2024-01-03,0,False,1,False,2024-01-03,2497.TW
65,2024-01-04,0,False,0,False,2024-01-04,2497.TW
66,2024-01-05,0,False,0,False,2024-01-05,2497.TW
67,2024-01-08,1,False,0,False,2024-01-08,2497.TW
68,2024-01-09,0,False,0,False,2024-01-09,2497.TW
69,2024-01-10,0,False,0,False,2024-01-10,2497.TW
70,2024-01-11,1,False,0,False,2024-01-11,2497.TW
71,2024-01-12,0,False,0,False,2024-01-12,2497.TW
72,2024-01-15,0,False,0,False,2024-01-15,2497.TW
0,2023-10-02,0,False,0,False,2023-10-02,2498.TW
1,2023-10-03,0,False,0,False,2023-10-03,2498.TW
2,2023-10-04,0,False,0,False,2023-10-04,2498.TW
3,2023-10-05,0,False,0,False,2023-10-05,2498.TW
4,2023-10-06,0,False,0,False,2023-10-06,2498.TW
5,2023-10-11,0,False,0,False,2023-10-11,2498.TW
6,2023-10-12,0,False,0,False,2023-10-12,2498.TW
7,2023-10-13,0,False,0,False,2023-10-13,2498.TW
8,2023-10-16,0,False,0,False,2023-10-16,2498.TW
9,2023-10-17,0,False,0,False,2023-10-17,2498.TW
10,2023-10-18,0,False,0,False,2023-10-18,2498.TW
11,2023-10-19,0,False,0,False,2023-10-19,2498.TW
12,2023-10-20,0,False,0,False,2023-10-20,2498.TW
13,2023-10-23,0,False,0,False,2023-10-23,2498.TW
14,2023-10-24,1,False,0,False,2023-10-24,2498.TW
15,2023-10-25,0,False,0,False,2023-10-25,2498.TW
16,2023-10-26,0,False,0,False,2023-10-26,2498.TW
17,2023-10-27,0,False,0,False,2023-10-27,2498.TW
18,2023-10-30,0,False,0,False,2023-10-30,2498.TW
19,2023-10-31,0,False,0,False,2023-10-31,2498.TW
20,2023-11-01,0,False,0,False,2023-11-01,2498.TW
21,2023-11-02,0,False,0,False,2023-11-02,2498.TW
22,2023-11-03,0,False,0,False,2023-11-03,2498.TW
23,2023-11-06,0,False,0,False,2023-11-06,2498.TW
24,2023-11-07,0,False,0,False,2023-11-07,2498.TW
25,2023-11-08,0,False,0,False,2023-11-08,2498.TW
26,2023-11-09,0,False,0,False,2023-11-09,2498.TW
27,2023-11-10,0,False,0,False,2023-11-10,2498.TW
28,2023-11-13,0,False,0,False,2023-11-13,2498.TW
29,2023-11-14,0,False,0,False,2023-11-14,2498.TW
30,2023-11-15,0,False,0,False,2023-11-15,2498.TW
31,2023-11-16,0,False,0,False,2023-11-16,2498.TW
32,2023-11-17,0,False,0,False,2023-11-17,2498.TW
33,2023-11-20,0,False,0,False,2023-11-20,2498.TW
34,2023-11-21,0,False,0,False,2023-11-21,2498.TW
35,2023-11-22,0,False,1,False,2023-11-22,2498.TW
36,2023-11-23,0,False,0,False,2023-11-23,2498.TW
37,2023-11-24,0,False,0,False,2023-11-24,2498.TW
38,2023-11-27,0,False,0,False,2023-11-27,2498.TW
39,2023-11-28,0,False,0,False,2023-11-28,2498.TW
40,2023-11-29,0,False,0,False,2023-11-29,2498.TW
41,2023-11-30,0,False,0,False,2023-11-30,2498.TW
42,2023-12-01,0,False,0,False,2023-12-01,2498.TW
43,2023-12-04,0,False,0,False,2023-12-04,2498.TW
44,2023-12-05,0,False,0,False,2023-12-05,2498.TW
45,2023-12-06,0,False,0,False,2023-12-06,2498.TW
46,2023-12-07,0,False,1,False,2023-12-07,2498.TW
47,2023-12-08,0,False,0,False,2023-12-08,2498.TW
48,2023-12-11,0,False,0,False,2023-12-11,2498.TW
49,2023-12-12,0,False,0,False,2023-12-12,2498.TW
50,2023-12-13,0,False,0,False,2023-12-13,2498.TW
51,2023-12-14,1,False,0,False,2023-12-14,2498.TW
52,2023-12-15,0,False,0,False,2023-12-15,2498.TW
53,2023-12-18,0,False,0,False,2023-12-18,2498.TW
54,2023-12-19,0,False,1,False,2023-12-19,2498.TW
55,2023-12-20,0,False,0,False,2023-12-20,2498.TW
56,2023-12-21,0,False,0,False,2023-12-21,2498.TW
57,2023-12-22,1,False,0,False,2023-12-22,2498.TW
58,2023-12-25,0,False,0,False,2023-12-25,2498.TW
59,2023-12-26,0,False,0,False,2023-12-26,2498.TW
60,2023-12-27,0,False,0,False,2023-12-27,2498.TW
61,2023-12-28,0,False,0,False,2023-12-28,2498.TW
62,2023-12-29,0,False,0,False,2023-12-29,2498.TW
63,2024-01-02,0,False,0,False,2024-01-02,2498.TW
64,2024-01-03,0,False,1,False,2024-01-03,2498.TW
65,2024-01-04,0,False,0,False,2024-01-04,2498.TW
66,2024-01-05,0,False,0,False,2024-01-05,2498.TW
67,2024-01-08,0,False,0,False,2024-01-08,2498.TW
68,2024-01-09,1,False,0,False,2024-01-09,2498.TW
69,2024-01-10,0,False,0,False,2024-01-10,2498.TW
70,2024-01-11,0,False,0,False,2024-01-11,2498.TW
71,2024-01-12,0,False,0,False,2024-01-12,2498.TW
72,2024-01-15,0,False,0,False,2024-01-15,2498.TW
0,2023-10-02,0,False,0,False,2023-10-02,2501.TW
1,2023-10-03,0,False,0,False,2023-10-03,2501.TW
2,2023-10-04,0,False,0,False,2023-10-04,2501.TW
3,2023-10-05,0,False,0,False,2023-10-05,2501.TW
4,2023-10-06,0,False,0,False,2023-10-06,2501.TW
5,2023-10-11,0,False,0,False,2023-10-11,2501.TW
6,2023-10-12,0,False,0,False,2023-10-12,2501.TW
7,2023-10-13,0,False,0,False,2023-10-13,2501.TW
8,2023-10-16,0,False,0,False,2023-10-16,2501.TW
9,2023-10-17,0,False,0,False,2023-10-17,2501.TW
10,2023-10-18,0,False,0,False,2023-10-18,2501.TW
11,2023-10-19,0,False,0,False,2023-10-19,2501.TW
12,2023-10-20,0,False,0,False,2023-10-20,2501.TW
13,2023-10-23,0,False,0,False,2023-10-23,2501.TW
14,2023-10-24,0,False,0,False,2023-10-24,2501.TW
15,2023-10-25,0,False,0,False,2023-10-25,2501.TW
16,2023-10-26,0,False,0,False,2023-10-26,2501.TW
17,2023-10-27,0,False,0,False,2023-10-27,2501.TW
18,2023-10-30,0,False,0,False,2023-10-30,2501.TW
19,2023-10-31,0,False,0,False,2023-10-31,2501.TW
20,2023-11-01,0,False,0,False,2023-11-01,2501.TW
21,2023-11-02,0,False,0,False,2023-11-02,2501.TW
22,2023-11-03,0,False,0,False,2023-11-03,2501.TW
23,2023-11-06,0,False,0,False,2023-11-06,2501.TW
24,2023-11-07,0,False,0,False,2023-11-07,2501.TW
25,2023-11-08,0,False,1,False,2023-11-08,2501.TW
26,2023-11-09,0,False,0,False,2023-11-09,2501.TW
27,2023-11-10,0,False,0,False,2023-11-10,2501.TW
28,2023-11-13,0,False,0,False,2023-11-13,2501.TW
29,2023-11-14,0,False,0,False,2023-11-14,2501.TW
30,2023-11-15,0,False,0,False,2023-11-15,2501.TW
31,2023-11-16,0,False,0,False,2023-11-16,2501.TW
32,2023-11-17,0,False,0,False,2023-11-17,2501.TW
33,2023-11-20,0,False,0,False,2023-11-20,2501.TW
34,2023-11-21,0,False,1,False,2023-11-21,2501.TW
35,2023-11-22,0,False,1,False,2023-11-22,2501.TW
36,2023-11-23,0,False,1,False,2023-11-23,2501.TW
37,2023-11-24,0,False,2,True,2023-11-24,2501.TW
38,2023-11-27,0,False,0,False,2023-11-27,2501.TW
39,2023-11-28,0,False,0,False,2023-11-28,2501.TW
40,2023-11-29,0,False,0,False,2023-11-29,2501.TW
41,2023-11-30,0,False,0,False,2023-11-30,2501.TW
42,2023-12-01,0,False,0,False,2023-12-01,2501.TW
43,2023-12-04,0,False,0,False,2023-12-04,2501.TW
44,2023-12-05,0,False,0,False,2023-12-05,2501.TW
45,2023-12-06,0,False,0,False,2023-12-06,2501.TW
46,2023-12-07,0,False,0,False,2023-12-07,2501.TW
47,2023-12-08,0,False,0,False,2023-12-08,2501.TW
48,2023-12-11,0,False,0,False,2023-12-11,2501.TW
49,2023-12-12,0,False,0,False,2023-12-12,2501.TW
50,2023-12-13,0,False,1,False,2023-12-13,2501.TW
51,2023-12-14,0,False,1,False,2023-12-14,2501.TW
52,2023-12-15,0,False,1,False,2023-12-15,2501.TW
53,2023-12-18,0,False,2,True,2023-12-18,2501.TW
54,2023-12-19,0,False,1,False,2023-12-19,2501.TW
55,2023-12-20,0,False,0,False,2023-12-20,2501.TW
56,2023-12-21,0,False,0,False,2023-12-21,2501.TW
57,2023-12-22,0,False,0,False,2023-12-22,2501.TW
58,2023-12-25,0,False,0,False,2023-12-25,2501.TW
59,2023-12-26,0,False,0,False,2023-12-26,2501.TW
60,2023-12-27,0,False,1,False,2023-12-27,2501.TW
61,2023-12-28,0,False,1,False,2023-12-28,2501.TW
62,2023-12-29,0,False,1,False,2023-12-29,2501.TW
63,2024-01-02,0,False,2,True,2024-01-02,2501.TW
64,2024-01-03,0,False,1,False,2024-01-03,2501.TW
65,2024-01-04,0,False,1,False,2024-01-04,2501.TW
66,2024-01-05,0,False,1,False,2024-01-05,2501.TW
67,2024-01-08,0,False,1,False,2024-01-08,2501.TW
68,2024-01-09,0,False,1,False,2024-01-09,2501.TW
69,2024-01-10,0,False,0,False,2024-01-10,2501.TW
70,2024-01-11,0,False,0,False,2024-01-11,2501.TW
71,2024-01-12,0,False,1,False,2024-01-12,2501.TW
72,2024-01-15,0,False,0,False,2024-01-15,2501.TW
0,2023-10-02,0,False,0,False,2023-10-02,2504.TW
1,2023-10-03,0,False,0,False,2023-10-03,2504.TW
2,2023-10-04,0,False,0,False,2023-10-04,2504.TW
3,2023-10-05,0,False,0,False,2023-10-05,2504.TW
4,2023-10-06,0,False,0,False,2023-10-06,2504.TW
5,2023-10-11,0,False,0,False,2023-10-11,2504.TW
6,2023-10-12,0,False,0,False,2023-10-12,2504.TW
7,2023-10-13,0,False,0,False,2023-10-13,2504.TW
8,2023-10-16,0,False,0,False,2023-10-16,2504.TW
9,2023-10-17,0,False,0,False,2023-10-17,2504.TW
10,2023-10-18,0,False,0,False,2023-10-18,2504.TW
11,2023-10-19,0,False,0,False,2023-10-19,2504.TW
12,2023-10-20,0,False,0,False,2023-10-20,2504.TW
13,2023-10-23,0,False,0,False,2023-10-23,2504.TW
14,2023-10-24,0,False,0,False,2023-10-24,2504.TW
15,2023-10-25,0,False,0,False,2023-10-25,2504.TW
16,2023-10-26,0,False,0,False,2023-10-26,2504.TW
17,2023-10-27,0,False,0,False,2023-10-27,2504.TW
18,2023-10-30,0,False,0,False,2023-10-30,2504.TW
19,2023-10-31,0,False,0,False,2023-10-31,2504.TW
20,2023-11-01,0,False,0,False,2023-11-01,2504.TW
21,2023-11-02,0,False,0,False,2023-11-02,2504.TW
22,2023-11-03,0,False,0,False,2023-11-03,2504.TW
23,2023-11-06,0,False,0,False,2023-11-06,2504.TW
24,2023-11-07,0,False,0,False,2023-11-07,2504.TW
25,2023-11-08,0,False,0,False,2023-11-08,2504.TW
26,2023-11-09,0,False,0,False,2023-11-09,2504.TW
27,2023-11-10,0,False,0,False,2023-11-10,2504.TW
28,2023-11-13,0,False,0,False,2023-11-13,2504.TW
29,2023-11-14,0,False,0,False,2023-11-14,2504.TW
30,2023-11-15,0,False,0,False,2023-11-15,2504.TW
31,2023-11-16,0,False,0,False,2023-11-16,2504.TW
32,2023-11-17,0,False,0,False,2023-11-17,2504.TW
33,2023-11-20,0,False,1,False,2023-11-20,2504.TW
34,2023-11-21,0,False,1,False,2023-11-21,2504.TW
35,2023-11-22,0,False,2,True,2023-11-22,2504.TW
36,2023-11-23,0,False,1,False,2023-11-23,2504.TW
37,2023-11-24,0,False,1,False,2023-11-24,2504.TW
38,2023-11-27,0,False,2,True,2023-11-27,2504.TW
39,2023-11-28,0,False,1,False,2023-11-28,2504.TW
40,2023-11-29,0,False,2,True,2023-11-29,2504.TW
41,2023-11-30,0,False,1,False,2023-11-30,2504.TW
42,2023-12-01,0,False,1,False,2023-12-01,2504.TW
43,2023-12-04,0,False,1,False,2023-12-04,2504.TW
44,2023-12-05,0,False,1,False,2023-12-05,2504.TW
45,2023-12-06,0,False,2,True,2023-12-06,2504.TW
46,2023-12-07,0,False,1,False,2023-12-07,2504.TW
47,2023-12-08,0,False,1,False,2023-12-08,2504.TW
48,2023-12-11,0,False,1,False,2023-12-11,2504.TW
49,2023-12-12,0,False,1,False,2023-12-12,2504.TW
50,2023-12-13,0,False,1,False,2023-12-13,2504.TW
51,2023-12-14,0,False,1,False,2023-12-14,2504.TW
52,2023-12-15,0,False,1,False,2023-12-15,2504.TW
53,2023-12-18,0,False,1,False,2023-12-18,2504.TW
54,2023-12-19,0,False,2,True,2023-12-19,2504.TW
55,2023-12-20,0,False,1,False,2023-12-20,2504.TW
56,2023-12-21,0,False,1,False,2023-12-21,2504.TW
57,2023-12-22,0,False,1,False,2023-12-22,2504.TW
58,2023-12-25,0,False,2,True,2023-12-25,2504.TW
59,2023-12-26,0,False,1,False,2023-12-26,2504.TW
60,2023-12-27,0,False,1,False,2023-12-27,2504.TW
61,2023-12-28,0,False,0,False,2023-12-28,2504.TW
62,2023-12-29,0,False,0,False,2023-12-29,2504.TW
63,2024-01-02,0,False,0,False,2024-01-02,2504.TW
64,2024-01-03,0,False,0,False,2024-01-03,2504.TW
65,2024-01-04,0,False,0,False,2024-01-04,2504.TW
66,2024-01-05,0,False,0,False,2024-01-05,2504.TW
67,2024-01-08,0,False,0,False,2024-01-08,2504.TW
68,2024-01-09,0,False,0,False,2024-01-09,2504.TW
69,2024-01-10,0,False,0,False,2024-01-10,2504.TW
70,2024-01-11,0,False,0,False,2024-01-11,2504.TW
71,2024-01-12,0,False,0,False,2024-01-12,2504.TW
72,2024-01-15,0,False,0,False,2024-01-15,2504.TW
0,2023-10-02,0,False,0,False,2023-10-02,2505.TW
1,2023-10-03,0,False,0,False,2023-10-03,2505.TW
2,2023-10-04,0,False,0,False,2023-10-04,2505.TW
3,2023-10-05,0,False,0,False,2023-10-05,2505.TW
4,2023-10-06,0,False,0,False,2023-10-06,2505.TW
5,2023-10-11,0,False,0,False,2023-10-11,2505.TW
6,2023-10-12,0,False,0,False,2023-10-12,2505.TW
7,2023-10-13,0,False,0,False,2023-10-13,2505.TW
8,2023-10-16,0,False,0,False,2023-10-16,2505.TW
9,2023-10-17,0,False,0,False,2023-10-17,2505.TW
10,2023-10-18,0,False,0,False,2023-10-18,2505.TW
11,2023-10-19,0,False,0,False,2023-10-19,2505.TW
12,2023-10-20,0,False,0,False,2023-10-20,2505.TW
13,2023-10-23,0,False,0,False,2023-10-23,2505.TW
14,2023-10-24,0,False,0,False,2023-10-24,2505.TW
15,2023-10-25,0,False,0,False,2023-10-25,2505.TW
16,2023-10-26,0,False,0,False,2023-10-26,2505.TW
17,2023-10-27,0,False,0,False,2023-10-27,2505.TW
18,2023-10-30,0,False,0,False,2023-10-30,2505.TW
19,2023-10-31,0,False,0,False,2023-10-31,2505.TW
20,2023-11-01,0,False,0,False,2023-11-01,2505.TW
21,2023-11-02,0,False,0,False,2023-11-02,2505.TW
22,2023-11-03,0,False,0,False,2023-11-03,2505.TW
23,2023-11-06,0,False,0,False,2023-11-06,2505.TW
24,2023-11-07,0,False,0,False,2023-11-07,2505.TW
25,2023-11-08,0,False,1,False,2023-11-08,2505.TW
26,2023-11-09,0,False,0,False,2023-11-09,2505.TW
27,2023-11-10,0,False,0,False,2023-11-10,2505.TW
28,2023-11-13,0,False,0,False,2023-11-13,2505.TW
29,2023-11-14,0,False,0,False,2023-11-14,2505.TW
30,2023-11-15,0,False,0,False,2023-11-15,2505.TW
31,2023-11-16,0,False,0,False,2023-11-16,2505.TW
32,2023-11-17,0,False,0,False,2023-11-17,2505.TW
33,2023-11-20,0,False,0,False,2023-11-20,2505.TW
34,2023-11-21,0,False,1,False,2023-11-21,2505.TW
35,2023-11-22,0,False,1,False,2023-11-22,2505.TW
36,2023-11-23,0,False,1,False,2023-11-23,2505.TW
37,2023-11-24,0,False,1,False,2023-11-24,2505.TW
38,2023-11-27,0,False,0,False,2023-11-27,2505.TW
39,2023-11-28,0,False,0,False,2023-11-28,2505.TW
40,2023-11-29,0,False,0,False,2023-11-29,2505.TW
41,2023-11-30,0,False,0,False,2023-11-30,2505.TW
42,2023-12-01,0,False,0,False,2023-12-01,2505.TW
43,2023-12-04,0,False,0,False,2023-12-04,2505.TW
44,2023-12-05,0,False,1,False,2023-12-05,2505.TW
45,2023-12-06,0,False,0,False,2023-12-06,2505.TW
46,2023-12-07,1,False,0,False,2023-12-07,2505.TW
47,2023-12-08,0,False,0,False,2023-12-08,2505.TW
48,2023-12-11,0,False,0,False,2023-12-11,2505.TW
49,2023-12-12,0,False,0,False,2023-12-12,2505.TW
50,2023-12-13,0,False,0,False,2023-12-13,2505.TW
51,2023-12-14,0,False,0,False,2023-12-14,2505.TW
52,2023-12-15,0,False,1,False,2023-12-15,2505.TW
53,2023-12-18,0,False,1,False,2023-12-18,2505.TW
54,2023-12-19,0,False,1,False,2023-12-19,2505.TW
55,2023-12-20,0,False,1,False,2023-12-20,2505.TW
56,2023-12-21,0,False,2,True,2023-12-21,2505.TW
57,2023-12-22,0,False,1,False,2023-12-22,2505.TW
58,2023-12-25,0,False,1,False,2023-12-25,2505.TW
59,2023-12-26,0,False,1,False,2023-12-26,2505.TW
60,2023-12-27,0,False,1,False,2023-12-27,2505.TW
61,2023-12-28,0,False,1,False,2023-12-28,2505.TW
62,2023-12-29,0,False,1,False,2023-12-29,2505.TW
63,2024-01-02,0,False,2,True,2024-01-02,2505.TW
64,2024-01-03,0,False,1,False,2024-01-03,2505.TW
65,2024-01-04,0,False,1,False,2024-01-04,2505.TW
66,2024-01-05,0,False,1,False,2024-01-05,2505.TW
67,2024-01-08,0,False,1,False,2024-01-08,2505.TW
68,2024-01-09,0,False,0,False,2024-01-09,2505.TW
69,2024-01-10,0,False,1,False,2024-01-10,2505.TW
70,2024-01-11,0,False,0,False,2024-01-11,2505.TW
71,2024-01-12,0,False,0,False,2024-01-12,2505.TW
72,2024-01-15,1,False,0,False,2024-01-15,2505.TW
0,2023-10-02,0,False,0,False,2023-10-02,2506.TW
1,2023-10-03,0,False,0,False,2023-10-03,2506.TW
2,2023-10-04,0,False,0,False,2023-10-04,2506.TW
3,2023-10-05,0,False,0,False,2023-10-05,2506.TW
4,2023-10-06,0,False,0,False,2023-10-06,2506.TW
5,2023-10-11,0,False,0,False,2023-10-11,2506.TW
6,2023-10-12,0,False,0,False,2023-10-12,2506.TW
7,2023-10-13,0,False,0,False,2023-10-13,2506.TW
8,2023-10-16,0,False,0,False,2023-10-16,2506.TW
9,2023-10-17,0,False,0,False,2023-10-17,2506.TW
10,2023-10-18,0,False,0,False,2023-10-18,2506.TW
11,2023-10-19,0,False,0,False,2023-10-19,2506.TW
12,2023-10-20,0,False,0,False,2023-10-20,2506.TW
13,2023-10-23,0,False,0,False,2023-10-23,2506.TW
14,2023-10-24,0,False,0,False,2023-10-24,2506.TW
15,2023-10-25,0,False,0,False,2023-10-25,2506.TW
16,2023-10-26,0,False,0,False,2023-10-26,2506.TW
17,2023-10-27,0,False,0,False,2023-10-27,2506.TW
18,2023-10-30,0,False,0,False,2023-10-30,2506.TW
19,2023-10-31,0,False,0,False,2023-10-31,2506.TW
20,2023-11-01,0,False,0,False,2023-11-01,2506.TW
21,2023-11-02,0,False,0,False,2023-11-02,2506.TW
22,2023-11-03,0,False,0,False,2023-11-03,2506.TW
23,2023-11-06,0,False,0,False,2023-11-06,2506.TW
